,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
99,2059.0,11001789.817506429,113041.0,62660.724549979226,167.1832414882588,294847074.14386725,54335066.88667979,12723451.297013078,11500.0,3303.566556515434,1039227506.7296416,1039227506.7296416,1021571090.9186792,5779891170672.975,951831704.6646624,2097.473448819892,910718084.3835093,1763031.4488348537
100,2060.0,11063375.176718025,112217.0,62618.97184252347,168.26912752216103,296621555.71828103,54656385.484880425,12785041.090009876,11500.0,3308.591865992481,1051462926.2120578,1051462926.2120578,1033102710.782735,6424022223066.576,956627121.1254665,2097.1789918381965,911273989.465672,1770520.9991086076
101,2061.0,11124210.292329725,111406.0,62578.95813192841,169.34178510278184,298374420.2482971,54973789.72380942,12845880.58539363,11500.0,3313.528566350162,1063624849.7354087,1063624849.7354087,1044558514.859189,7121620077766.156,961364118.9855738,2096.888143698181,911823082.0221682,1777919.3200779043
102,2062.0,11184306.164584469,110608.0,62540.610989116605,170.4014081887232,300105984.68795514,55287336.99669604,12905980.784199238,11500.0,3318.3788416364932,1075712718.320758,1075712718.320758,1055938214.1400256,7875481637571.84,966043554.7918444,2096.60085101583,912365462.8147173,1785227.7491574257
103,2063.0,11243673.661063284,109822.0,62503.86100167578,171.44818839946436,301816562.168859,55597084.00461252,12965352.554790124,11500.0,3323.14480805279,1087726033.3176448,1087726033.3176448,1067241568.9638973,8688442332869.645,970666274.7612627,2096.3170610663346,912901231.3612145,1792447.6076396408
104,2064.0,11302323.51702492,109050.0,62468.641648214994,172.48231502135027,303506462.0099621,55903086.75824611,13024006.633197919,11500.0,3327.8285166406185,1099664354.0462794,1099664354.0462794,1078468387.0041118,9563371817632.898,975233114.807383,2096.0367217817725,913430485.9400929,1799580.200735795
105,2065.0,11360266.335814012,108289.0,62434.88917795378,173.5039750147884,305175989.72932756,56205400.5800286,13081953.623530637,11500.0,3332.431955836515,1111527295.5092933,1111527295.5092933,1089618521.317315,10503169657443.293,979744900.572112,2095.7597817484752,913953323.5952744,1806626.8176252455
106,2066.0,11417512.589333612,107541.0,62402.54249532652,174.51335302258047,306825447.0577445,56504080.10660173,13139203.998445239,11500.0,3336.957053902255,1123314526.171629,1123314526.171629,1100691868.4516034,11510761027936.693,984202447.462503,2095.486190204103,914469840.1416721,1813588.7315126297
107,2067.0,11474072.618578104,106804.0,62371.54304939287,175.51063137931905,308455131.954082,56799179.29159772,13195768.099680603,11500.0,3341.405681237975,1135025765.80714,1135025765.80714,1111688366.6127658,12589092441295.295,988606560.6922513,2095.2158970344494,914980130.1712083,1820467.199692382
108,2068.0,11529956.634222677,106080.0,62341.834727854424,176.49599012178118,310065338.62227464,57090751.40871473,13251656.138647031,11500.0,3345.779652584848,1146660783.410467,1146660783.410467,1122607993.887366,13741127517020.693,992958035.3275955,2094.948852769987,915484287.0593145,1827263.4636201414
109,2069.0,11585174.7172658,105367.0,62313.363755485414,177.4696070002566,311656357.5298338,57378849.05506899,13306878.197068758,11500.0,3350.0807291236815,1158219395.1727679,1158219395.1727679,1133450766.5213838,14969842812590.111,997257656.3373432,2094.6850085821784,915982402.9718815,1833978.7489906054
110,2070.0,11639736.819721192,104665.0,62286.07859679383,178.43165749074876,313228475.4277861,57663524.15480511,13361444.227675997,11500.0,3354.3106204753185,1169701462.519865,1169701462.519865,1144216737.2531261,16278223728005.771,1001506198.6467532,2094.4243162795638,916474568.8726271,1840614.2658214136
111,2071.0,11693652.76535605,103974.0,62259.929862736695,179.3823148079915,314781975.37194395,57944827.962947756,13415364.054943193,11500.0,3358.4709866082976,1181106890.211386,1181106890.211386,1154905993.6991346,17669260497608.695,1005704427.1950172,2094.166728303643,916960874.5308551,1847171.208542662
112,2072.0,11746932.250472385,103295.0,62234.87022132067,180.32174991922545,316317136.7454184,58222811.069478184,13468647.375870436,11500.0,3362.5634396590267,1192435624.4994712,1192435624.4994712,1165518656.7918158,19145944281037.492,1009853096.9961009,2093.9121977245663,917441408.5295745,1853650.7560916673
113,2073.0,11799584.8447285,102626.0,62210.854311926065,181.25013155868288,317834235.282289,58497523.403620355,13521303.760804988,11500.0,3366.5895456691633,1203687651.3456497,1203687651.3456497,1176054879.2675414,20711263364242.97,1013952953.2027084,2093.660678236646,917916258.2739564,1860054.0720126186
114,2074.0,11851619.991997777,101968.0,62187.8386631993,182.1676262427297,319333543.0923481,58769014.23832153,13573342.654300135,11500.0,3370.5508262447856,1214862994.6944644,1214862994.6944644,1186514844.2039604,22368199480493.906,1018004731.1731529,2093.4121241537073,918385510.0000988,1866382.3045607733
115,2075.0,11903047.011262083,101320.0,62165.78161436514,183.07439828561837,320815328.68684304,59037332.194913596,13624773.376008656,11500.0,3374.4487601415676,1225961714.8024726,1225961714.8024726,1196898763.6052983,24119724259940.46,1022009156.540923,2093.166490404283,918849248.7840798,1872636.586810869
116,2076.0,11953875.097537221,100683.0,62144.64323981621,183.97060981580552,322279857.00514114,59302525.247941576,13675605.121608343,11500.0,3378.2847847798803,1236983906.6212363,1236983906.6212363,1207206877.0344114,25968795815598.562,1025966945.2867435,2092.923732526673,919307558.5512742,1878818.0367694374
117,2077.0,12004113.322827978,100056.0,62124.38527684346,184.85642079279168,323727389.4422487,59564640.73014655,13725846.963757109,11500.0,3382.060297693577,1247929698.2329414,1247929698.2329414,1217439450.290397,27918355472166.93,1029878803.812942,2092.6838066638725,919760522.0859114,1884927.757490727
118,2078.0,12053770.637110477,99438.0,62104.971056376526,185.7319890244422,325158183.87711465,59823725.337590985,13775507.85307543,11500.0,3385.776657915896,1258799249.3373072,1258799249.3373072,1227596774.1305633,29971324643562.1,1033745429.0199406,2092.4466695583847,920208221.0408565,1890966.837195948
119,2079.0,12102855.869339596,98831.0,62086.36543660886,186.5974701847504,326572494.7016587,60079825.13491495,13824596.619153813,11500.0,3389.435187305802,1269592749.7884507,1269592749.7884507,1237679163.0355885,32130601863750.516,1037567508.3846997,2092.2122785469273,920650735.9475926,1896936.3493955752
120,2080.0,12151377.728479384,98233.0,62068.53473938727,187.45301783200588,327970572.85046065,60332985.5607122,13873121.9715833,11500.0,3393.0371718177703,1280310418.1804047,1280310418.1804047,1247686954.0167098,34399059974647.562,1041345720.0409522,2091.9805915550373,921088146.226388,1902837.3530144491
121,2081.0,12199344.804554444,97645.0,62051.44668925089,188.2987834273331,329352665.83105457,60583251.43301583,13921092.501006927,11500.0,3396.583862718,1290952500.4799924,1290952500.4799924,1257620505.4638057,36779543474125.234,1045080732.861072,2091.751567091594,921520530.1966286,1908670.8925194375
122,2082.0,12246765.569720438,97067.0,62035.070355009215,189.1349163535662,330719017.75477314,60830666.9548834,13968516.680190302,11500.0,3400.076477749646,1301519268.7057908,1301519268.7057908,1267480196.0332527,39274866026040.07,1048773206.5394282,2091.5251642432595,921947965.0873013,1914437.998049423
123,2083.0,12293648.379351877,96497.0,62019.37609375325,189.96156393442973,332069869.36809087,61075275.72007258,14015402.865109477,11500.0,3403.5162022497534,1312011019.6519425,1312011019.6519425,1277266423.5744574,41887808133761.44,1052423791.677089,2091.3013426688462,922370527.0476105,1920139.6855474024
124,2084.0,12340001.473145494,95937.0,62004.33549719876,190.7788714539931,333405458.0844163,61317120.718797915,14061759.29605439,11500.0,3406.904190220199,1322428073.6555707,1322428073.6555707,1286979604.093976,44621114977683.234,1056033129.8677356,2091.080062593627,922788291.1577139,1925776.9568944818
125,2085.0,12385832.976237603,95385.0,61989.921340264234,191.58698217637235,334726018.0162859,61556244.343560524,14107594.098746318,11500.0,3410.241565354967,1332770773.406609,1332770773.406609,1296620170.7561762,47477494416679.73,1059601853.784668,2090.861284803587,923201331.4395634,1931350.8000455822
126,2086.0,12431150.900333874,94842.0,61976.1075317906,192.38603736565045,336031780.0079181,61792688.39504273,14152915.285467729,11500.0,3413.5294220258857,1343039482.7988489,1343039482.7988489,1306188572.9193838,50459615152724.5,1063130587.2687752,2090.6449706396234,923609720.8678375,1936862.189166657
127,2087.0,12475963.144850096,94308.0,61962.869067313404,193.1761763059916,337322971.6680813,62026494.08805987,14197730.756203122,11500.0,3416.76882622879,1353234585.8210547,1353234585.8210547,1315685275.2065117,53570105057316.38,1066619945.4173627,2090.431081991712,924013531.3809524,1942312.0847732502
128,2088.0,12520277.498062527,93783.0,61950.181983802104,193.9575363219242,338599817.4032397,62257702.057562225,14242048.299789466,11500.0,3419.9608164921083,1363356485.4869955,1363356485.4869955,1325110756.609161,56811549658028.64,1070070534.6737256,2090.2195812930304,924412833.8921393,1947701.4338702296
129,2089.0,12564101.638266519,93265.0,61938.02331628445,194.73025279877035,339862538.4509375,62486352.36468008,14285875.595074907,11500.0,3423.106404749573,1373405602.8032901,1373405602.8032901,1334465509.624223,60186490782602.2,1073482952.9173663,2090.010431514058,924807698.300579,1953031.1700925247
130,2090.0,12607443.13494219,92756.0,61926.3710562774,195.49445920319886,341111352.9133855,62712484.50280556,14329220.21208452,11500.0,3426.2065771788075,1383382375.77396,1383382375.77396,1343750039.4220212,63697425357807.13,1076857789.554761,2089.8035961566484,925198193.5025781,1958302.2138467322
131,2091.0,12650309.449925968,92255.0,61915.20411194943,196.25028710388233,342346475.7912173,62936137.40370511,14372089.613191936,11500.0,3429.2622950073637,1393287258.4406343,1393287258.4406343,1352964863.045061,67346804360160.375,1080195625.6105828,2089.599039248085,925584387.4027834,1963515.4724534345
132,2092.0,12692707.93858688,91763.0,61904.50226994207,196.99786619223775,343568119.01738226,63157349.44365672,14414491.154295735,11500.0,3432.2744952877347,1403120719.9573476,1403120719.9573476,1362110508.6364763,71137031914410.11,1083497033.8192968,2089.3967253351248,925966346.9254179,1968671.8402901054
133,2093.0,12734645.851006536,91278.0,61894.24615878162,197.73732430323216,344776491.49114466,63376158.44960642,14456432.085999485,11500.0,3435.244091642786,1412883243.698913,1412883243.698913,1371187514.697262,75070464536408.25,1086762578.717038,2089.196619478033,926344138.0255349,1973772.1989344636
134,2094.0,12776130.333161855,90800.0,61884.41721381463,198.46878743623677,345971799.112162,63592601.70533914,14497919.554794572,11500.0,3438.1719749829335,1422575326.4018762,1422575326.4018762,1380196429.3714468,79149410515824.1,1089992816.7337074,2088.998687244612,926717825.7002779,1978817.417308167
135,2095.0,12817168.428109512,90331.0,61874.99764360398,199.1923797759113,347154244.8146132,63806715.957658425,14538960.604244735,11500.0,3441.0590141963694,1432197477.3370533,1432197477.3370533,1389137809.7583213,83376129434545.28,1093188296.285201,2088.8028947042344,927087474.0001415,1983808.3518207225
136,2096.0,12857767.077171309,89868.0,61865.97039772447,199.90822371310477,348324028.6013527,64018537.422571145,14579562.176171508,11500.0,3443.9060568135465,1441750217.512727,1441750217.512727,1398012221.250923,87752831815865.67,1096349557.8657084,2088.6092084218785,927453146.040222,1988745.8465135042
137,2097.0,12897933.121119568,89413.0,61857.319135899685,200.6164398657566,349481347.5780659,64228101.791472144,14619731.111839708,11500.0,3446.713929647083,1451234078.9075418,1451234078.9075418,1406820236.8999336,92281678899981.53,1099477134.1400151,2088.417595452172,927814904.0114541,1993630.7332037876
138,2098.0,12937673.301361786,88966.0,61849.028198424414,201.31714709978468,350626395.98740315,64435444.237325184,14659474.153142173,11500.0,3449.4834394081554,1460649603.7322052,1460649603.7322052,1415562436.8022227,96964782540597.25,1102571550.0357494,2088.228023333448,928172809.1918243,1998463.831628693
139,2099.0,12976994.261123799,88525.0,61841.082577818874,202.01046254994708,351759365.24307036,64640599.42083599,14698797.943783011,11500.0,3452.2153733004216,1469997343.7191005,1469997343.7191005,1424239407.5132513,101804205217686.67,1105633322.835507,2088.0404600818165,928526921.957557,2003245.9495889484
140,2100.0,13015902.546630759,88092.0,61833.467891663604,202.69650164066545,352880443.9638572,64843601.49661396,14737709.03045867,11500.0,3454.9104995924918,1479277859.4389515,1479277859.4389515,1432851741.4825835,106801960161281.97,1108662962.2688127,2087.8548741852533,928877301.7942642,2007977.8830923974
141,2101.0,13054404.608285267,87665.0,61826.17035656575,203.37537810679802,353989818.0075829,65044484.11931906,14776213.86403614,11500.0,3457.569568169796,1488491719.6436884,1488491719.6436884,1441400036.5117846,111960011581074.31,1111660970.6038547,2087.671234597713,929224007.3080579,2012660.416497157
142,2102.0,13092506.801842026,87246.0,61819.17676320962,204.0472040143513,355087670.5049422,65243280.44979044,14814318.800727695,11500.0,3460.1933110668488,1497639500.6346993,1497639500.6346993,1449884895.2339728,117280274996654.77,1114627842.7389517,2087.4895107332604,929567096.2366146,2017294.3226543611
143,2103.0,13130215.38957845,86833.0,61812.474452446455,204.7120897811205,356174181.89323413,65440023.161154084,14852030.103261605,11500.0,3462.782442980626,1506721785.65566,1506721785.65566,1458306924.6143456,122764617662986.92,1117564066.2937036,2087.3096724602365,929906625.4601912,2021880.3630504133
144,2104.0,13167536.541460678,86426.0,61806.05129238003,205.3701441972491,357249529.9499594,65634744.44490641,14889353.942048203,11500.0,3465.337661765958,1515739164.3091729,1515739164.3091729,1466666735.4709947,128414859086197.81,1120470121.6997828,2087.1316900954453,930242651.012586,2026419.2879486806
145,2105.0,13204476.336304476,86026.0,61799.89565640657,206.02147444569783,358313889.82626915,65827476.016971245,14926296.396340903,11500.0,3467.8596489136216,1524692231.9964406,1524692231.9964406,1474964942.0153565,134232771624136.02,1123346482.2913327,2086.955534398378,930575228.0920401,2030911.8365305788
146,2106.0,13241040.762930552,85632.0,61793.996402169425,206.66618612261573,359367434.0802541,66018249.123727575,14962863.455391563,11500.0,3470.349070011902,1533581589.3792496,1533581589.3792496,1483202161.4116476,140220081166868.02,1126193614.3949242,2086.7811765654683,930904411.0720763,2035358.737035968
147,2107.0,13277235.721313821,85245.0,61788.342851390196,207.304383257604,360410332.71005845,66207094.54800583,14999061.019599866,11500.0,3472.8065751922913,1542407841.8635273,1542407841.8635273,1491379013.3546743,146378467891755.88,1129011977.4190464,2086.608588224383,931230253.512272,2039760.706902826
148,2108.0,13313067.023726238,84864.0,61782.924770539874,207.93616833386682,361442753.18680894,66394042.61505052,15034894.901656218,11500.0,3475.232799559966,1551171599.1037972,1551171599.1037972,1499496119.6654015,152709567088383.1,1131802023.9430943,2086.43774142835,931552808.1689602,2044118.4529061362
149,2109.0,13348540.395872757,84489.0,61777.73235231514,208.56164230824072,362464860.4873452,66579123.19844708,15070370.82767779,11500.0,3477.6283636096887,1559873474.527823,1559873474.527823,1507554103.9036915,159214970048168.5,1134564199.8058214,2086.2686086505264,931872127.0058588,2048432.6712959458
150,2110.0,13383661.478020094,84120.0,61772.75619788603,209.18090463109723,363476817.1267439,66762365.726011105,15105494.438337363,11500.0,3479.9938736277018,1568514084.880801,1568514084.880801,1515553590.9976447,165896225014039.6,1137298944.1932323,2086.1011627784046,932188261.2046229,2052704.0479345487
151,2111.0,13418435.826117933,83756.0,61767.987299883105,209.79405326611223,364478783.19062364,66943799.18563822,15140271.289984614,11500.0,3482.3299220802182,1577094049.7884467,1577094049.7884467,1523495206.8889809,172754838185322.2,1140006689.7258866,2085.935377108264,932501261.1753178,2056933.2584327552
152,2112.0,13452868.912912272,83399.0,61763.417026093106,210.40118470989663,365470916.3672253,67123452.13111287,15174706.855759554,11500.0,3484.6370879889673,1585613991.3383548,1585613991.3383548,1531379578.1939256,179792274773418.34,1142687862.545591,2085.7712253396617,932811176.5668116,2061120.968285205
153,2113.0,13486966.129050609,83047.0,61759.03710383378,211.00239401148326,366453371.9792547,67301352.68787462,15208806.52669777,11500.0,3486.915937294425,1594074533.6790195,1594074533.6790195,1539207331.8790667,187009960103769.22,1145342882.4014564,2085.6086815699705,933118056.2770816,2065267.8330046933
154,2114.0,13520732.784178698,82701.0,61754.83960497937,211.59777479166522,367426303.0154855,67477528.55874035,15242575.612827279,11500.0,3489.1670232070883,1602476302.6359286,1602476302.6359286,1546979094.951682,194409280759595.03,1147972162.7352967,2085.447720288964,933421948.4634377,2069374.4982554712
155,2115.0,13554174.108028643,82360.0,61750.816931609945,212.18741926218115,368389860.1621094,67652007.02958143,15276019.3442567,11500.0,3491.3908865473695,1610819925.3441577,1610819925.3441577,1554695494.1640368,201991585763660.53,1150576110.7663558,2085.288316373443,933722900.5526545,2073441.599985498
156,2116.0,13587295.251498077,82025.0,61746.961802258316,212.77141824474387,369344191.8338318,67824814.97495422,15309142.872254498,11500.0,3493.5880560744827,1619106029.8969042,1619106029.8969042,1562357155.7311673,209758187793621.28,1153155127.5753388,2085.1304450819175,934020959.2510163,2077469.7645576096
157,2117.0,13620101.287720243,81695.0,61743.26723872981,213.3498611899079,370289444.20470405,67995978.86368315,15341951.270319149,11500.0,3495.759048804779,1627335245.0094235,1627335245.0094235,1569964705.0616956,217710364427249.03,1155709608.1877356,2084.9740820493266,934316170.5542687,2081459.6088795834
158,2118.0,13652597.213124756,81370.0,61739.72655347099,213.92283619577333,371225761.238688,68165524.76439528,15374449.535239983,11500.0,3497.9043703199477,1635508199.697839,1635508199.697839,1577518766.501207,225849359413892.56,1158239941.6564171,2084.8192032818197,934608579.757479,2085411.7405330723
159,2119.0,13684787.948488906,81051.0,61736.33333746445,214.49043002652252,372153284.71994686,68333478.35100535,15406642.588148564,11500.0,3500.0245150654137,1643625522.972322,1643625522.972322,1585019963.0877645,234176383968458.5,1160746511.143497,2084.6657851515793,934898231.4648002,2089326.7579013887
160,2120.0,13716678.339979308,80737.0,61733.08144862788,215.05272813078656,373072154.2828592,68499864.9081505,15438535.275560394,11500.0,3502.1199666393914,1651687843.544135,1651687843.544135,1592468916.3191257,242692618084400.66,1163229694.001441,2084.513804391695,935185169.5991426,2093205.2502961187
161,2121.0,13748273.16018378,80427.0,61729.965000696175,215.60981465983986,373982507.4417509,68664709.33657417,15470132.370406892,11500.0,3504.191198072853,1659695789.546076,1659695789.546076,1599866245.9312525,251399211862887.22,1165689861.8534155,2084.363238091094,935469437.4117451,2097047.7980825505
162,2122.0,13779577.109133318,80123.0,61726.97835256667,216.16177248561954,374884479.6203412,68828036.1584581,15501438.573057428,11500.0,3506.238672100817,1667649988.2658408,1667649988.2658408,1607212569.6877122,260297286854411.56,1168127380.6728644,2084.2140636895174,935751077.4916531,2100854.972803897
163,2123.0,13810594.815314045,79823.0,61724.11609808822,216.7086832185684,375778204.1809006,68989869.52270213,15532458.512331352,11500.0,3508.262841425254,1675551065.8918614,1675551065.8918614,1614508503.1795862,269387937410332.8,1170542610.8623056,2084.0662589725525,936030131.775095,2104627.337304304
164,2124.0,13841330.836669043,79528.0,61721.373056275384,217.2506272252996,376663812.4531174,69150233.2101513,15563196.746499889,11500.0,3510.2641489699326,1683399647.2711875,1683399647.2711875,1621754659.635497,278672232041439.28,1172935907.3313413,2083.919802066715,936306641.5547618,2108365.4458506294
165,2125.0,13871789.66158996,79238.0,61718.74426193036,217.7876836460807,377541433.7626686,69309150.63876939,15593657.764277823,11500.0,3512.243028127463,1691196355.678968,1691196355.678968,1628951649.7414048,288151214780781.8,1175307619.5738673,2083.774671434584,936580647.4889861,2112069.8442529775
166,2126.0,13901975.70989835,78953.0,61716.224956655424,218.31993041213687,378411195.45949614,69466644.86875907,15623845.985804915,11500.0,3514.1999029988747,1698941812.5991435,1698941812.5991435,1636100081.4698095,297825906548214.3,1177658091.7444906,2083.630845869993,936852189.6108223,2115741.0699839927
167,2127.0,13931893.33381665,78672.0,61713.81058023976,218.8474442627714,379273222.94578326,69622738.60762796,15653765.763616927,11500.0,3516.13518862598,1706636637.5159364,1706636637.5159364,1643200559.9180205,307697306514598.1,1179987662.7341313,2083.488304493272,937121307.3370248,2119379.6522968877
168,2128.0,13961546.818928735,78395.0,61711.49676240492,219.37030076230255,380127639.7036325,69777454.21520025,15683421.383606285,11500.0,3518.049291216752,1714281447.7157538,1714281447.7157538,1650253687.1551564,317766393463030.75,1182296666.244822,2083.3470267465405,937388039.4769276,2122986.112342213
169,2129.0,13990940.385130048,78123.0,61709.27931489421,219.88857431681606,380974567.322441,69930813.70857386,15712817.065972224,11500.0,3519.942608364003,1721876858.0991354,1721876858.0991354,1657260062.0775635,328034127145212.06,1184585430.8636856,2083.206992389058,937652424.2412214,2126560.9632833493
170,2130.0,14020078.187567208,77856.0,61707.1542238915,220.402338190733,381814125.5259745,70082838.76702303,15741956.96616052,11500.0,3521.8155292576084,1729423481.0023758,1729423481.0023758,1664220280.2723317,338501449631063.25,1186854280.1361036,2083.068181492628,937914499.2506303,2130104.710410738
171,2131.0,14048964.317567134,77592.0,61705.11764275574,220.91166452319186,382646432.19913816,70233550.73684572,15770845.175792642,11500.0,3523.668434890469,1736921926.0284743,1736921926.0284743,1671134933.888614,349169286649688.8,1189103532.63806,2082.930574437051,938174301.5444878,2133617.851254819
172,2132.0,14077602.803555613,77333.0,61703.16588505823,221.4166243442452,383471603.41444373,70382970.63615635,15799485.723584395,11500.0,3525.5016982584384,1744372799.8870714,1744372799.8870714,1678004611.5164518,360038548919759.94,1191333502.0476694,2082.794151905636,938431867.5892117,2137100.875697705
173,2133.0,14105997.611965336,77078.0,61701.29541790964,221.91728759087025,384289753.45817316,70531119.15962344,15827882.576254036,11500.0,3527.3156845544763,1751776706.2430394,1751776706.2430394,1684829898.0728312,371110133468438.2,1193544497.21588,2082.658894880764,938687233.2866772,2140554.266083561
174,2134.0,14134152.648133378,76827.0,61699.50285556527,222.41372312279344,385100994.8562381,70678016.68315205,15856039.639419798,11500.0,3529.1107513571296,1759134245.5734117,1759134245.5734117,1691611374.6946878,382384924936455.0,1195736822.2363591,2082.5247846395023,938940433.982491,2143978.4973277124
175,2135.0,14162071.757188153,76580.0,61697.784953296345,222.90599873812937,385905438.3997357,70823683.26851153,15883960.758486923,11500.0,3530.887248813664,1766446015.0323386,1766446015.0323386,1698349618.6386034,393863796868767.94,1197910776.5145545,2082.391802749277,939191504.4741625,2147374.0370244645
176,2136.0,14189758.72492582,76336.0,61696.13860151684,223.3941811888339,386703193.1702012,70968138.66790813,15911649.719524123,11500.0,3532.64551981789,1773712608.3237739,1773712608.3237739,1705045203.186937,405547612989272.4,1200066654.835939,2082.259931063593,939440479.0191772,2150741.3455536515
177,2137.0,14217217.278676188,76097.0,61694.56082015469,223.87833619597174,387494366.5645573,71111402.3285027,15939110.250129554,11500.0,3534.385900182997,1780934615.5815961,1780934615.5815961,1711698697.5601363,417437228458443.44,1202204747.433434,2082.1291517178133,939687391.3429681,2154080.8761859005
178,2138.0,14244451.088158136,75862.0,61693.04875325762,224.35852846479972,388279064.319762,71253493.39687395,15966346.0202863,11500.0,3536.1087188094625,1788112623.256898,1788112623.256898,1718310666.8350034,429533491112864.94,1204325340.0540185,2081.999447124985,939932274.6467885,2157393.075186626
179,2139.0,14271463.766324563,75630.0,61691.5996638235,224.83482169966481,389057390.5371541,71394430.72342683,15993360.64320736,11500.0,3537.8142978482574,1795247214.0121531,1795247214.0121531,1724881671.8686676,441837242686021.6,1206428714.0245204,2081.870799971723,940175161.6154854,2160678.38191875
180,2140.0,14298258.870196918,75402.0,61690.21092884614,225.3072786187189,389829447.7064991,71534232.86674671,16020157.67617027,11500.0,3539.502952859475,1802338966.6220148,1802338966.6220148,1731412269.228054,454349320009044.56,1208515146.3166008,2081.7431932141412,940416084.4251742,2163937.228944159
181,2141.0,14324839.90168935,75178.0,61688.88003456735,225.77596096845036,390595336.7297355,71672918.09789929,16046740.621341307,11500.0,3541.174992966584,1809388455.8804862,1809388455.8804862,1737903011.1246269,467070556191206.3,1210584909.6109257,2081.61661007384,940655074.7508149,2167170.042123898
182,2142.0,14351210.308422513,74957.0,61687.604571926735,226.24092953803324,391355156.94442356,71810504.40467665,16073112.926589321,11500.0,3542.830721006374,1816396252.514217,1816396252.514217,1744354445.354194,480001781779107.4,1212638272.3605332,2081.4910340339443,940892163.773691,2170377.240717104
183,2143.0,14377373.484527078,74740.0,61686.382232201075,226.70224417349488,392109006.14689684,71947009.49578947,16099277.986289345,11500.0,3544.4704336747945,1823362923.101686,1823362923.101686,1750767115.2415786,493143825894348.6,1214675498.8534026,2081.3664488351897,941127382.1887908,2173559.237478698
184,2144.0,14403332.771437002,74526.0,61685.210802825335,227.1599637917031,392856980.61511934,72082450.80500594,16125239.142115902,11500.0,3546.094421668824,1830289029.9980483,1830289029.9980483,1757141559.589955,506497517348859.0,1216696849.274221,2081.242838472067,941360760.2120923,2176716.4387558233
185,2145.0,14429091.45867263,74315.0,61684.08816338755,227.61414639417393,393599175.13124883,72216845.49523747,16150999.68382616,11500.0,3547.702969824448,1837175131.2654185,1837175131.2654185,1763478312.6346676,520063685737737.3,1218702579.7653594,2081.12018718901,941592327.5877527,2179849.244583048
186,2146.0,14454652.78461365,74108.0,61683.01228179081,228.0648490807006,394335683.00390863,72350210.46257165,16176562.850032955,11500.0,3549.2963572509198,1844021780.6083748,1844021780.6083748,1769777904.0013392,533843162509221.75,1220692942.4870644,2080.998479476638,941822113.5952017,2182958.048776347
187,2147.0,14480019.937262012,73905.0,61681.98121057482,228.51212806280543,395066596.09017,72482562.34025267,16201931.82896775,11500.0,3550.874857461389,1850829527.3144846,1850829527.3144846,1776040858.6681075,547836782011457.4,1222668185.6768575,2080.877700068048,942050147.0561415,2186043.2390258457
188,2148.0,14505196.054994833,73704.0,61680.99308339092,228.9560386770152,395792004.81724536,72613917.50260949,16227109.759233609,11500.0,3552.43873850007,1857598916.1996384,1857598916.1996384,1782267696.9318016,562045382515744.94,1224628553.708167,2080.7578339351553,942276456.3414512,2189105.196987364
189,2149.0,14530184.22730739,73507.0,61680.04611162363,229.39663539796183,396511998.203897,72744292.06893265,16252099.730548233,11500.0,3553.9882630659686,1864330487.5580144,1864330487.5580144,1788458934.37791,576469807216593.5,1226574287.1481771,2080.638866285085,942501069.3779998,2192144.2983727423
190,2150.0,14554987.49554626,73313.0,61679.13858115323,229.83397185130914,397226663.8815607,72873701.90729904,16276904.784477163,11500.0,3555.523688633364,1871024777.1164682,1871024777.1164682,1794615081.8541718,591110905207758.5,1228505622.8149185,2080.5207825566113,942724013.6553663,2195160.913038981
191,2151.0,14579608.853632672,73121.0,61678.26884925292,230.26810082650726,397936088.1151885,73002162.63834617,16301527.915157165,11500.0,3557.0452675691067,1877682315.9931839,1877682315.9931839,1800736645.4476407,605969532434871.2,1230422793.8335896,2080.403568416645,942945316.2324677,2198155.4050761815
192,2152.0,14604051.248776171,72933.0,61677.435341615324,230.69907428937617,398640355.82381165,73129689.63899565,16325972.070009973,11500.0,3558.553247246826,1884303630.6604047,1884303630.6604047,1806824126.4650717,621046552624555.8,1232326029.69213,2080.2872097567715,943165003.7440966,2201128.1328943158
193,2153.0,14628317.58217865,72748.0,61676.63654950287,231.12694339451903,399339550.60082567,73256298.04612637,16350240.150446348,11500.0,3560.047870158167,1890889242.9110663,1890889242.9110663,1812878021.416493,636342838189365.0,1234215556.296039,2080.1716926898334,943383102.4073691,2204079.449308823
194,2154.0,14652410.70972884,72566.0,61675.871027016765,231.55175849756787,400033754.73400164,73382002.76019803,16374335.012560625,11500.0,3561.529374021122,1897439669.829186,1897439669.829186,1818898822.0018148,651859271109975.5,1236091596.0224533,2080.057003546563,943599638.0280832,2207009.701625046
195,2155.0,14676333.442687344,72387.0,61675.13738847977,231.97356916726224,400723049.22522366,73506818.44882533,16398259.467815802,11500.0,3562.997991885579,1903955423.7638414,1903955423.7638414,1824887015.1003544,667596743793496.1,1237954367.773487,2079.9431288722585,943814636.0069886,2209919.231721519
196,2156.0,14700088.548362287,72211.0,61674.43430592802,232.39242419736226,401407513.8099574,73630759.55030295,16422016.283719238,11500.0,3564.4539522361392,1910437012.306582,1910437012.306582,1830843082.763138,683556159908828.1,1239804087.0288439,2079.8300554235107,944028121.3459703,2212808.3761321157
